id,member_id,member_name,party,state,chamber,symbol,asset_name,transaction_date,filing_date,transaction_type,amount_from,amount_to,owner_type,committee,filing_delay_days,avg_amount,sector
175,38,Barbara Martin,R,CA,House,VLO,VLO Corporation,2022-03-06,2022-06-17,Sale,100000,250000,Self,Small Business,103,175000.0,Energy
176,38,Barbara Martin,R,CA,House,PFE,Pfizer Inc,2025-04-18,2025-05-07,Purchase,15000,50000,Spouse,Small Business,19,32500.0,Healthcare
177,38,Barbara Martin,R,CA,House,PFE,Pfizer Inc,2023-03-05,2023-04-19,Purchase,50000,100000,Spouse,Small Business,45,75000.0,Healthcare
178,38,Barbara Martin,R,CA,House,CVX,Chevron Corporation,2023-04-12,2023-04-26,Sale,100000,250000,Self,Small Business,14,175000.0,Energy
179,38,Barbara Martin,R,CA,House,MPC,MPC Corporation,2022-06-26,2022-08-25,Purchase,100000,250000,Spouse,Small Business,60,175000.0,Energy
180,38,Barbara Martin,R,CA,House,GE,GE Corporation,2022-06-30,2022-08-20,Sale,100000,250000,Self,Small Business,51,175000.0,Industrial
181,38,Barbara Martin,R,CA,House,TSLA,Tesla Inc,2023-11-11,2023-12-07,Purchase,100000,250000,Spouse,Small Business,26,175000.0,Technology
182,38,Barbara Martin,R,CA,House,OKE,OKE Corporation,2024-11-29,2024-12-29,Sale,100000,250000,Self,Small Business,30,175000.0,Energy
183,38,Barbara Martin,R,CA,House,DE,DE Corporation,2025-06-12,2025-07-25,Sale,50000,100000,Spouse,Small Business,43,75000.0,Industrial
184,38,Barbara Martin,R,CA,House,PG,The Procter & Gamble Company,2025-01-18,2025-02-12,Purchase,50000,100000,Self,Small Business,25,75000.0,Consumer
185,38,Barbara Martin,R,CA,House,BA,The Boeing Company,2022-02-24,2022-03-26,Purchase,50000,100000,Self,Small Business,30,75000.0,Industrial
186,38,Barbara Martin,R,CA,House,DE,DE Corporation,2025-05-25,2025-06-20,Purchase,100000,250000,Self,Small Business,26,175000.0,Industrial
187,38,Barbara Martin,R,CA,House,PNC,PNC Corporation,2023-09-29,2023-11-02,Sale,100000,250000,Spouse,Small Business,34,175000.0,Financial
188,40,Ruth Clark,D,CA,House,PFE,Pfizer Inc,2021-12-03,2021-12-21,Purchase,50000,100000,Self,Appropriations,18,75000.0,Healthcare
189,40,Ruth Clark,D,CA,House,WMT,Walmart Inc,2023-05-11,2023-06-04,Purchase,15000,50000,Spouse,Appropriations,24,32500.0,Consumer
190,40,Ruth Clark,D,CA,House,KO,The Coca-Cola Company,2025-03-27,2025-05-09,Purchase,50000,100000,Spouse,Appropriations,43,75000.0,Consumer
191,41,Joshua Campbell,R,CA,House,ABT,ABT Corporation,2024-10-29,2024-12-10,Sale,15000,50000,Self,Homeland Security,42,32500.0,Healthcare
192,41,Joshua Campbell,R,CA,House,DE,DE Corporation,2023-12-21,2024-01-07,Purchase,50000,100000,Child,Homeland Security,17,75000.0,Industrial
193,41,Joshua Campbell,R,CA,House,PG,The Procter & Gamble Company,2022-06-06,2022-07-16,Sale,50000,100000,Self,Homeland Security,40,75000.0,Consumer
194,41,Joshua Campbell,R,CA,House,HON,HON Corporation,2021-12-20,2022-01-18,Purchase,15000,50000,Self,Homeland Security,29,32500.0,Industrial
195,41,Joshua Campbell,R,CA,House,ORCL,ORCL Corporation,2022-05-01,2022-06-13,Purchase,100000,250000,Spouse,Homeland Security,43,175000.0,Technology
196,41,Joshua Campbell,R,CA,House,C,C Corporation,2025-06-22,2025-07-14,Purchase,15000,50000,Self,Homeland Security,22,32500.0,Financial
197,41,Joshua Campbell,R,CA,House,JNJ,Johnson & Johnson,2023-03-03,2023-04-05,Purchase,100000,250000,Spouse,Homeland Security,33,175000.0,Healthcare
198,41,Joshua Campbell,R,CA,House,META,Meta Platforms Inc,2024-10-03,2024-11-14,Purchase,100000,250000,Self,Homeland Security,42,175000.0,Technology
199,42,Steven Lewis,R,CA,House,PG,The Procter & Gamble Company,2025-03-11,2025-03-27,Purchase,1000,15000,Spouse,Oversight,16,8000.0,Consumer
200,42,Steven Lewis,R,CA,House,TGT,TGT Corporation,2022-07-15,2022-08-29,Purchase,1000,15000,Spouse,Oversight,45,8000.0,Consumer
201,42,Steven Lewis,R,CA,House,ABT,ABT Corporation,2023-05-18,2023-06-12,Purchase,1000,15000,Self,Oversight,25,8000.0,Healthcare
202,44,Helen Roberts,R,CA,House,CVX,Chevron Corporation,2021-12-21,2022-01-29,Sale,15000,50000,Self,Science & Technology,39,32500.0,Energy
203,44,Helen Roberts,R,CA,House,PFE,Pfizer Inc,2023-09-26,2023-10-17,Purchase,15000,50000,Child,Science & Technology,21,32500.0,Healthcare
204,44,Helen Roberts,R,CA,House,JNJ,Johnson & Johnson,2022-01-12,2022-02-25,Purchase,50000,100000,Self,Science & Technology,44,75000.0,Healthcare
205,44,Helen Roberts,R,CA,House,AAPL,Apple Inc,2023-07-18,2023-07-30,Purchase,50000,100000,Self,Science & Technology,12,75000.0,Technology
206,44,Helen Roberts,R,CA,House,DE,DE Corporation,2023-07-01,2023-07-17,Purchase,15000,50000,Self,Science & Technology,16,32500.0,Industrial
207,45,Karen Roberts,D,CA,House,TSLA,Tesla Inc,2024-06-15,2024-08-19,Purchase,15000,50000,Self,Rules,65,32500.0,Technology
208,45,Karen Roberts,D,CA,House,META,Meta Platforms Inc,2023-05-02,2023-05-19,Purchase,100000,250000,Self,Rules,17,175000.0,Technology
209,45,Karen Roberts,D,CA,House,C,C Corporation,2021-09-28,2021-10-24,Purchase,15000,50000,Spouse,Rules,26,32500.0,Financial
210,45,Karen Roberts,D,CA,House,HD,The Home Depot Inc,2025-04-14,2025-04-27,Purchase,100000,250000,Self,Rules,13,175000.0,Consumer
211,46,Anthony Jackson,D,CA,House,PSX,PSX Corporation,2021-12-10,2021-12-24,Sale,50000,100000,Self,Ethics,14,75000.0,Energy
212,46,Anthony Jackson,D,CA,House,BAC,Bank of America Corp,2022-06-06,2022-07-19,Sale,50000,100000,Self,Ethics,43,75000.0,Financial
213,46,Anthony Jackson,D,CA,House,MMM,MMM Corporation,2022-05-06,2022-05-23,Purchase,100000,250000,Self,Ethics,17,175000.0,Industrial
214,46,Anthony Jackson,D,CA,House,BMY,BMY Corporation,2024-08-20,2024-09-02,Sale,100000,250000,Self,Ethics,13,175000.0,Healthcare
215,46,Anthony Jackson,D,CA,House,GS,GS Corporation,2025-01-20,2025-05-06,Purchase,50000,100000,Self,Ethics,106,75000.0,Financial
216,46,Anthony Jackson,D,CA,House,CRM,CRM Corporation,2023-09-01,2023-09-23,Purchase,50000,100000,Self,Ethics,22,75000.0,Technology
217,47,Kimberly Garcia,D,CA,House,JPM,JPMorgan Chase & Co,2024-04-18,2024-05-17,Purchase,15000,50000,Self,Natural Resources,29,32500.0,Financial
218,47,Kimberly Garcia,D,CA,House,LMT,LMT Corporation,2023-04-24,2023-05-11,Sale,15000,50000,Spouse,Natural Resources,17,32500.0,Industrial
219,47,Kimberly Garcia,D,CA,House,GS,GS Corporation,2022-03-06,2022-04-19,Sale,1000,15000,Self,Natural Resources,44,8000.0,Financial
220,47,Kimberly Garcia,D,CA,House,BA,The Boeing Company,2021-09-16,2021-10-21,Purchase,15000,50000,Self,Natural Resources,35,32500.0,Industrial
221,47,Kimberly Garcia,D,CA,House,GOOGL,Alphabet Inc Class A,2024-03-28,2024-04-16,Purchase,1000,15000,Self,Natural Resources,19,8000.0,Technology
222,47,Kimberly Garcia,D,CA,House,RTX,RTX Corporation,2024-10-23,2024-12-06,Sale,1000,15000,Spouse,Natural Resources,44,8000.0,Industrial
223,47,Kimberly Garcia,D,CA,House,RTX,RTX Corporation,2024-12-19,2025-01-12,Purchase,1000,15000,Spouse,Natural Resources,24,8000.0,Industrial
224,47,Kimberly Garcia,D,CA,House,PNC,PNC Corporation,2021-10-12,2021-11-09,Purchase,15000,50000,Self,Natural Resources,28,32500.0,Financial
225,50,Helen Sanchez,D,CA,House,CVX,Chevron Corporation,2023-05-11,2023-06-14,Purchase,50000,100000,Self,Ethics,34,75000.0,Energy
226,50,Helen Sanchez,D,CA,House,COST,COST Corporation,2023-12-14,2024-01-05,Sale,15000,50000,Self,Ethics,22,32500.0,Consumer
227,51,Anthony Baker,D,CA,House,PEP,PEP Corporation,2023-11-10,2023-11-27,Sale,15000,50000,Spouse,Education & Labor,17,32500.0,Consumer
228,51,Anthony Baker,D,CA,House,UPS,UPS Corporation,2023-09-03,2023-11-03,Purchase,15000,50000,Self,Education & Labor,61,32500.0,Industrial
229,51,Anthony Baker,D,CA,House,TSLA,Tesla Inc,2021-12-12,2022-01-06,Sale,15000,50000,Self,Education & Labor,25,32500.0,Technology
230,51,Anthony Baker,D,CA,House,COST,COST Corporation,2023-10-14,2023-10-31,Purchase,50000,100000,Self,Education & Labor,17,75000.0,Consumer
231,52,Paul Mitchell,D,CA,House,PEP,PEP Corporation,2022-01-10,2022-02-12,Purchase,1000,15000,Self,Homeland Security,33,8000.0,Consumer
232,53,Nancy Mitchell,D,CA,House,COP,COP Corporation,2023-05-08,2023-05-25,Purchase,15000,50000,Self,Natural Resources,17,32500.0,Energy
233,53,Nancy Mitchell,D,CA,House,MCD,MCD Corporation,2022-12-01,2022-12-16,Sale,15000,50000,Self,Natural Resources,15,32500.0,Consumer
234,53,Nancy Mitchell,D,CA,House,ABT,ABT Corporation,2024-12-16,2025-01-13,Sale,1000,15000,Self,Natural Resources,28,8000.0,Healthcare
235,54,Karen Flores,D,CA,House,COP,COP Corporation,2021-11-04,2021-11-19,Purchase,1000,15000,Self,Homeland Security,15,8000.0,Energy
236,54,Karen Flores,D,CA,House,META,Meta Platforms Inc,2025-05-11,2025-07-21,Purchase,1000,15000,Self,Homeland Security,71,8000.0,Technology
237,54,Karen Flores,D,CA,House,AAPL,Apple Inc,2022-05-07,2022-06-13,Sale,1000,15000,Self,Homeland Security,37,8000.0,Technology
238,55,Helen Garcia,D,CA,House,KMI,KMI Corporation,2022-04-22,2022-10-06,Purchase,15000,50000,Self,Energy & Commerce,167,32500.0,Energy
239,55,Helen Garcia,D,CA,House,EOG,EOG Corporation,2023-08-23,2023-09-16,Purchase,15000,50000,Self,Energy & Commerce,24,32500.0,Energy
240,56,Richard Thompson,D,CA,House,TFC,TFC Corporation,2022-01-24,2022-02-03,Purchase,1000,15000,Spouse,Ways & Means,10,8000.0,Financial
241,56,Richard Thompson,D,CA,House,TGT,TGT Corporation,2024-07-03,2024-08-15,Purchase,15000,50000,Self,Ways & Means,43,32500.0,Consumer
242,56,Richard Thompson,D,CA,House,MPC,MPC Corporation,2022-05-19,2022-06-24,Purchase,1000,15000,Self,Ways & Means,36,8000.0,Energy
243,57,Linda Anderson,D,CA,House,TGT,TGT Corporation,2024-05-01,2024-05-24,Purchase,15000,50000,Self,Small Business,23,32500.0,Consumer
244,58,Michael Moore,D,CA,House,SBUX,SBUX Corporation,2022-04-06,2022-04-17,Purchase,50000,100000,Self,Oversight,11,75000.0,Consumer
245,58,Michael Moore,D,CA,House,WFC,Wells Fargo & Company,2023-06-02,2023-07-16,Purchase,100000,250000,Self,Oversight,44,175000.0,Financial
246,58,Michael Moore,D,CA,House,ADBE,ADBE Corporation,2022-02-23,2022-04-01,Purchase,100000,250000,Self,Oversight,37,175000.0,Technology
247,58,Michael Moore,D,CA,House,JNJ,Johnson & Johnson,2023-02-05,2023-03-15,Sale,50000,100000,Self,Oversight,38,75000.0,Healthcare
248,58,Michael Moore,D,CA,House,PG,The Procter & Gamble Company,2023-08-04,2023-08-18,Sale,15000,50000,Spouse,Oversight,14,32500.0,Consumer
249,58,Michael Moore,D,CA,House,UPS,UPS Corporation,2022-04-14,2022-05-22,Purchase,100000,250000,Self,Oversight,38,175000.0,Industrial
250,58,Michael Moore,D,CA,House,WFC,Wells Fargo & Company,2023-04-13,2023-05-13,Purchase,50000,100000,Self,Oversight,30,75000.0,Financial
251,58,Michael Moore,D,CA,House,DE,DE Corporation,2023-01-31,2023-03-02,Sale,100000,250000,Spouse,Oversight,30,175000.0,Industrial
252,58,Michael Moore,D,CA,House,PG,The Procter & Gamble Company,2022-02-13,2022-03-10,Sale,100000,250000,Self,Oversight,25,175000.0,Consumer
253,58,Michael Moore,D,CA,House,SBUX,SBUX Corporation,2024-10-26,2024-11-06,Purchase,100000,250000,Spouse,Oversight,11,175000.0,Consumer
254,58,Michael Moore,D,CA,House,ABT,ABT Corporation,2023-03-16,2023-04-29,Sale,100000,250000,Self,Oversight,44,175000.0,Healthcare
255,58,Michael Moore,D,CA,House,AMGN,AMGN Corporation,2023-06-18,2023-07-26,Purchase,15000,50000,Self,Oversight,38,32500.0,Healthcare
256,58,Michael Moore,D,CA,House,UPS,UPS Corporation,2022-07-09,2022-08-13,Purchase,100000,250000,Self,Oversight,35,175000.0,Industrial
257,58,Michael Moore,D,CA,House,META,Meta Platforms Inc,2022-12-30,2023-01-10,Purchase,100000,250000,Self,Oversight,11,175000.0,Technology
258,58,Michael Moore,D,CA,House,BIIB,BIIB Corporation,2023-11-09,2023-11-24,Purchase,100000,250000,Self,Oversight,15,175000.0,Healthcare
259,58,Michael Moore,D,CA,House,TSLA,Tesla Inc,2022-09-21,2022-10-25,Purchase,50000,100000,Self,Oversight,34,75000.0,Technology
260,58,Michael Moore,D,CA,House,PEP,PEP Corporation,2022-08-15,2022-09-18,Purchase,100000,250000,Spouse,Oversight,34,175000.0,Consumer
261,58,Michael Moore,D,CA,House,UPS,UPS Corporation,2023-01-02,2023-01-21,Purchase,15000,50000,Self,Oversight,19,32500.0,Industrial
262,58,Michael Moore,D,CA,House,TFC,TFC Corporation,2021-09-02,2021-09-24,Sale,100000,250000,Self,Oversight,22,175000.0,Financial
263,58,Michael Moore,D,CA,House,KMI,KMI Corporation,2024-11-05,2024-11-17,Sale,50000,100000,Self,Oversight,12,75000.0,Energy
264,58,Michael Moore,D,CA,House,MS,MS Corporation,2025-05-27,2025-06-25,Sale,50000,100000,Self,Oversight,29,75000.0,Financial
265,58,Michael Moore,D,CA,House,C,C Corporation,2023-08-20,2023-09-27,Sale,100000,250000,Self,Oversight,38,175000.0,Financial
266,58,Michael Moore,D,CA,House,LMT,LMT Corporation,2021-12-02,2022-02-15,Sale,50000,100000,Self,Oversight,75,75000.0,Industrial
267,58,Michael Moore,D,CA,House,BA,The Boeing Company,2023-06-24,2023-07-22,Purchase,50000,100000,Self,Oversight,28,75000.0,Industrial
268,58,Michael Moore,D,CA,House,KO,The Coca-Cola Company,2022-12-04,2023-01-07,Purchase,50000,100000,Self,Oversight,34,75000.0,Consumer
269,58,Michael Moore,D,CA,House,RTX,RTX Corporation,2022-06-10,2022-06-29,Purchase,100000,250000,Self,Oversight,19,175000.0,Industrial
270,58,Michael Moore,D,CA,House,MPC,MPC Corporation,2024-02-07,2024-02-26,Purchase,100000,250000,Child,Oversight,19,175000.0,Energy
271,60,Betty King,R,TX,House,AAPL,Apple Inc,2023-04-16,2023-05-10,Sale,15000,50000,Self,House Administration,24,32500.0,Technology
272,61,Sandra Torres,D,TX,House,C,C Corporation,2022-07-14,2022-08-23,Sale,250000,500000,Spouse,House Administration,40,375000.0,Financial
273,61,Sandra Torres,D,TX,House,JNJ,Johnson & Johnson,2023-06-24,2023-07-09,Sale,100000,250000,Child,House Administration,15,175000.0,Healthcare
274,61,Sandra Torres,D,TX,House,XOM,Exxon Mobil Corporation,2024-04-07,2024-05-04,Purchase,50000,100000,Self,House Administration,27,75000.0,Energy
275,62,John Lee,D,TX,House,BMY,BMY Corporation,2021-12-12,2021-12-31,Sale,15000,50000,Spouse,Veterans Affairs,19,32500.0,Healthcare
276,62,John Lee,D,TX,House,PNC,PNC Corporation,2023-05-22,2023-06-30,Purchase,15000,50000,Self,Veterans Affairs,39,32500.0,Financial
277,63,John Jackson,R,TX,House,TGT,TGT Corporation,2024-05-27,2024-06-21,Purchase,15000,50000,Self,Veterans Affairs,25,32500.0,Consumer
278,63,John Jackson,R,TX,House,C,C Corporation,2021-08-26,2021-09-08,Purchase,15000,50000,Child,Veterans Affairs,13,32500.0,Financial
279,63,John Jackson,R,TX,House,OKE,OKE Corporation,2025-01-10,2025-01-26,Sale,50000,100000,Self,Veterans Affairs,16,75000.0,Energy
280,63,John Jackson,R,TX,House,AAPL,Apple Inc,2025-04-06,2025-07-04,Sale,15000,50000,Self,Veterans Affairs,89,32500.0,Technology
281,63,John Jackson,R,TX,House,XOM,Exxon Mobil Corporation,2024-10-30,2024-11-13,Purchase,50000,100000,Self,Veterans Affairs,14,75000.0,Energy
282,63,John Jackson,R,TX,House,PEP,PEP Corporation,2024-09-28,2024-10-31,Sale,15000,50000,Self,Veterans Affairs,33,32500.0,Consumer
283,63,John Jackson,R,TX,House,NVDA,NVIDIA Corporation,2024-08-03,2024-08-26,Purchase,1000,15000,Spouse,Veterans Affairs,23,8000.0,Technology
284,63,John Jackson,R,TX,House,VLO,VLO Corporation,2021-09-30,2021-10-13,Purchase,15000,50000,Spouse,Veterans Affairs,13,32500.0,Energy
285,63,John Jackson,R,TX,House,HD,The Home Depot Inc,2022-12-05,2023-01-03,Sale,1000,15000,Self,Veterans Affairs,29,8000.0,Consumer
286,63,John Jackson,R,TX,House,GE,GE Corporation,2022-09-05,2022-09-21,Purchase,50000,100000,Self,Veterans Affairs,16,75000.0,Industrial
287,63,John Jackson,R,TX,House,TFC,TFC Corporation,2022-12-22,2023-01-12,Purchase,50000,100000,Spouse,Veterans Affairs,21,75000.0,Financial
288,64,Joseph Walker,D,TX,House,ORCL,ORCL Corporation,2022-09-01,2022-12-13,Purchase,15000,50000,Spouse,Science & Technology,103,32500.0,Technology
289,64,Joseph Walker,D,TX,House,BMY,BMY Corporation,2022-03-20,2022-04-01,Purchase,1000,15000,Self,Science & Technology,12,8000.0,Healthcare
290,65,Mark Torres,R,TX,House,GE,GE Corporation,2022-04-25,2022-05-25,Sale,100000,250000,Self,Energy & Commerce,30,175000.0,Industrial
291,65,Mark Torres,R,TX,House,SLB,SLB Corporation,2024-04-11,2024-05-14,Sale,100000,250000,Self,Energy & Commerce,33,175000.0,Energy
292,65,Mark Torres,R,TX,House,KMI,KMI Corporation,2024-06-16,2024-07-26,Purchase,15000,50000,Self,Energy & Commerce,40,32500.0,Energy
293,65,Mark Torres,R,TX,House,BA,The Boeing Company,2022-02-15,2022-03-04,Purchase,100000,250000,Spouse,Energy & Commerce,17,175000.0,Industrial
294,66,James Johnson,R,TX,House,MS,MS Corporation,2021-10-17,2021-10-30,Purchase,1000,15000,Self,Financial Services,13,8000.0,Financial
295,66,James Johnson,R,TX,House,GILD,GILD Corporation,2025-03-13,2025-04-11,Purchase,1000,15000,Self,Financial Services,29,8000.0,Healthcare
296,66,James Johnson,R,TX,House,COF,COF Corporation,2022-11-26,2022-12-09,Purchase,1000,15000,Self,Financial Services,13,8000.0,Financial
297,67,Dorothy Scott,D,TX,House,ABT,ABT Corporation,2025-03-20,2025-04-05,Sale,1000,15000,Self,Veterans Affairs,16,8000.0,Healthcare
298,67,Dorothy Scott,D,TX,House,DHR,DHR Corporation,2024-05-11,2024-05-29,Sale,15000,50000,Self,Veterans Affairs,18,32500.0,Healthcare
299,67,Dorothy Scott,D,TX,House,TGT,TGT Corporation,2022-12-29,2023-01-26,Sale,1000,15000,Spouse,Veterans Affairs,28,8000.0,Consumer
300,67,Dorothy Scott,D,TX,House,XOM,Exxon Mobil Corporation,2022-02-12,2022-04-28,Sale,15000,50000,Spouse,Veterans Affairs,75,32500.0,Energy
301,67,Dorothy Scott,D,TX,House,AMGN,AMGN Corporation,2023-12-17,2023-12-27,Purchase,15000,50000,Self,Veterans Affairs,10,32500.0,Healthcare
302,68,Sandra Wilson,D,TX,House,TMO,TMO Corporation,2023-01-06,2023-01-27,Sale,50000,100000,Spouse,Education & Labor,21,75000.0,Healthcare
303,68,Sandra Wilson,D,TX,House,ABT,ABT Corporation,2023-12-02,2023-12-14,Purchase,50000,100000,Self,Education & Labor,12,75000.0,Healthcare
304,68,Sandra Wilson,D,TX,House,DE,DE Corporation,2021-08-11,2021-08-22,Purchase,50000,100000,Self,Education & Labor,11,75000.0,Industrial
305,68,Sandra Wilson,D,TX,House,JPM,JPMorgan Chase & Co,2023-02-06,2023-05-04,Purchase,100000,250000,Spouse,Education & Labor,87,175000.0,Financial
306,68,Sandra Wilson,D,TX,House,META,Meta Platforms Inc,2023-11-18,2024-01-03,Purchase,100000,250000,Self,Education & Labor,46,175000.0,Technology
307,68,Sandra Wilson,D,TX,House,KMI,KMI Corporation,2021-12-23,2022-01-16,Purchase,50000,100000,Self,Education & Labor,24,75000.0,Energy
308,68,Sandra Wilson,D,TX,House,BMY,BMY Corporation,2022-04-06,2022-04-17,Purchase,100000,250000,Self,Education & Labor,11,175000.0,Healthcare
309,68,Sandra Wilson,D,TX,House,GOOGL,Alphabet Inc Class A,2021-11-07,2021-12-23,Sale,50000,100000,Self,Education & Labor,46,75000.0,Technology
310,69,Joshua Clark,R,TX,House,SLB,SLB Corporation,2024-05-08,2024-05-30,Sale,15000,50000,Self,Veterans Affairs,22,32500.0,Energy
311,70,Robert Nguyen,D,TX,House,NVDA,NVIDIA Corporation,2025-03-05,2025-05-05,Purchase,1000,15000,Self,Ethics,61,8000.0,Technology
312,74,Elizabeth Brown,D,TX,House,WMT,Walmart Inc,2022-06-11,2022-07-08,Purchase,1000,15000,Self,Armed Services,27,8000.0,Consumer
313,74,Elizabeth Brown,D,TX,House,MPC,MPC Corporation,2022-10-18,2022-12-26,Purchase,1000,15000,Self,Armed Services,69,8000.0,Energy
314,75,Barbara Rodriguez,R,TX,House,WMT,Walmart Inc,2022-08-30,2022-09-28,Sale,100000,250000,Self,Ways & Means,29,175000.0,Consumer
315,75,Barbara Rodriguez,R,TX,House,USB,USB Corporation,2024-07-10,2024-08-02,Sale,100000,250000,Spouse,Ways & Means,23,175000.0,Financial
316,75,Barbara Rodriguez,R,TX,House,CRM,CRM Corporation,2025-01-13,2025-02-11,Purchase,100000,250000,Spouse,Ways & Means,29,175000.0,Technology
317,75,Barbara Rodriguez,R,TX,House,JPM,JPMorgan Chase & Co,2022-11-05,2022-11-23,Purchase,100000,250000,Self,Ways & Means,18,175000.0,Financial
318,75,Barbara Rodriguez,R,TX,House,AMZN,Amazon.com Inc,2022-09-27,2022-10-27,Purchase,100000,250000,Self,Ways & Means,30,175000.0,Technology
319,75,Barbara Rodriguez,R,TX,House,BA,The Boeing Company,2021-09-08,2021-10-06,Purchase,50000,100000,Self,Ways & Means,28,75000.0,Industrial
320,75,Barbara Rodriguez,R,TX,House,GOOGL,Alphabet Inc Class A,2025-03-13,2025-04-03,Purchase,100000,250000,Self,Ways & Means,21,175000.0,Technology
321,75,Barbara Rodriguez,R,TX,House,AMZN,Amazon.com Inc,2022-03-01,2022-03-18,Purchase,100000,250000,Self,Ways & Means,17,175000.0,Technology
322,77,Sandra Roberts,R,TX,House,HON,HON Corporation,2022-02-25,2022-04-05,Sale,100000,250000,Self,Agriculture,39,175000.0,Industrial
323,78,Mary Baker,R,TX,House,HD,The Home Depot Inc,2021-10-12,2021-11-11,Sale,50000,100000,Spouse,Education & Labor,30,75000.0,Consumer
324,78,Mary Baker,R,TX,House,DE,DE Corporation,2024-10-26,2024-11-19,Sale,50000,100000,Self,Education & Labor,24,75000.0,Industrial
325,78,Mary Baker,R,TX,House,SBUX,SBUX Corporation,2022-03-15,2022-04-10,Purchase,15000,50000,Self,Education & Labor,26,32500.0,Consumer
326,78,Mary Baker,R,TX,House,ORCL,ORCL Corporation,2024-06-07,2024-07-22,Purchase,50000,100000,Self,Education & Labor,45,75000.0,Technology
327,78,Mary Baker,R,TX,House,KO,The Coca-Cola Company,2022-07-14,2022-08-21,Sale,50000,100000,Self,Education & Labor,38,75000.0,Consumer
328,88,Lisa Clark,R,TX,House,AAPL,Apple Inc,2022-07-07,2022-07-22,Purchase,15000,50000,Self,Foreign Affairs,15,32500.0,Technology
329,88,Lisa Clark,R,TX,House,USB,USB Corporation,2025-01-20,2025-02-13,Purchase,15000,50000,Spouse,Foreign Affairs,24,32500.0,Financial
